snapshot_date,split_id,protocol,seed,subject,partition,ch,mean_contact,rank_mean_contact,dead_flag
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,71,0.20657541,46,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,72,0.08082126,69,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,73,0.22448296,45,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,74,0.30947404,32,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,75,0.41677629,17,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,76,0.50695261,7,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,77,0.65287543,1,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,78,0.56921381,5,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,79,0.49955161,9,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,8,0.03185116,99,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,80,0.35051974,27,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,81,0.22643702,44,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,82,0.10891784,60,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,83,0.01429952,105,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,84,0.01346905,106,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,85,0.04228094,89,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,86,0.17497200,50,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,87,0.26074820,37,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,88,0.36021327,24,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,89,0.47067342,14,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,9,0.03702592,96,0
2026-02-26,P3_subj1to4_seed0,P3,0,subj1to4,test,90,0.56494977,6,0
