run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,note,enable_spatial_aug,subset_method,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj3to1_seed1,raw_dataset/protocolSx_split_seed1_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.7647895335608647,0.9991386735572783,0.8101535836177475,0.9931093884582257,0.8080204778156996,0.9931093884582257,10276395,1161,7032,5378,None,0.00038596152833206027,0.01787411452403589,280.9483749602025,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj3to1_seed2,raw_dataset/protocolSx_split_seed2_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed2_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj3to1_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj3to1_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj3to1_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj3to1_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.5665529010238908,0.9853574504737296,0.604806598407281,0.8751076658053403,0.6025312855517634,0.8733850129198967,10255003,1161,7032,3984,None,0.00027098699502400993,0.012555595462730378,280.66420289589144,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj3to1_seed2,raw_dataset/protocolSx_split_seed2_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed2_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.766353811149033,0.9974160206718347,0.8248009101251422,0.9956933677863911,0.8216723549488054,0.9948320413436692,10276395,1161,7032,5389,None,0.0003905783982412678,0.01809660409852533,280.95732750260396,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj3to1_seed2,raw_dataset/protocolSx_split_seed2_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed2_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed2_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.7529863481228669,0.9991386735572783,0.7946530147895335,0.9905254091300603,0.7947952218430034,0.9913867355727821,10276395,1161,7032,5295,None,0.00037982282459318213,0.01759826788987073,280.930965045013,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj3to1_seed3,raw_dataset/protocolSx_split_seed3_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed3_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj3to1_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj3to1_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj3to1_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj3to1_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed3_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.5214732650739476,0.9819121447028424,0.5273037542662116,0.7924203273040482,0.523037542662116,0.7855297157622739,10255003,1161,7032,3667,None,0.00023856537507167377,0.011053047236027833,280.58452626545875,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj3to1_seed3,raw_dataset/protocolSx_split_seed3_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed3_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.8124288964732651,1.0,0.8383105802047781,0.9991386735572783,0.8378839590443686,0.9982773471145564,10276395,1161,7032,5713,None,0.00039752344597336815,0.01841778348786836,280.97400092212587,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj3to1_seed3,raw_dataset/protocolSx_split_seed3_subj3to1_ds1.npz,data/msx20260224/P3_subj3to1_seed3_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj3to1_seed3_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.9027303754266212,1.0,0.9348691695108078,0.9991386735572783,0.9348691695108078,0.9991386735572783,10276395,1161,7032,6348,None,0.00039248737656793364,0.018184455776311486,280.9616616845426,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj2to3_seed0,raw_dataset/protocolSx_split_seed0_subj2to3_ds1.npz,data/msx20260224/P3_subj2to3_seed0_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj2to3_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj2to3_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to3_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to3_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed0_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.8777019340159272,0.9965546942291128,0.6978100113765643,0.8768303186907838,0.7003697383390216,0.8776916451335056,10255067,1161,7032,6172,None,0.0002029711303497032,0.00917776938468104,280.5892823589845,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj2to3_seed0,raw_dataset/protocolSx_split_seed0_subj2to3_ds1.npz,data/msx20260224/P3_subj2to3_seed0_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.8135665529010239,0.9956933677863911,0.7145904436860068,0.9000861326442722,0.7123151308304891,0.8975021533161068,10276459,1161,7032,5721,None,0.00034626205791758177,0.015656972046996738,281.0052962801407,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj2to3_seed0,raw_dataset/protocolSx_split_seed0_subj2to3_ds1.npz,data/msx20260224/P3_subj2to3_seed0_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed0_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.801052332195677,0.9939707149009475,0.7140216154721274,0.9043927648578811,0.7069112627986348,0.8983634797588286,10276459,1161,7032,5633,None,0.00034601158905976615,0.015645646567303568,281.004569098501,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj2to3_seed1,raw_dataset/protocolSx_split_seed1_subj2to3_ds1.npz,data/msx20260224/P3_subj2to3_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.9364334470989761,0.9982773471145564,0.7205631399317406,0.8819982773471146,0.7198521046643913,0.8776916451335056,10255067,1161,7032,6585,None,0.0005064455868557197,0.022902176320932548,281.46925055705054,280.0,rowcol_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3,subj2to3_seed1,raw_dataset/protocolSx_split_seed1_subj2to3_ds1.npz,data/msx20260224/P3_subj2to3_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug0_msx20260224/eval_lex_all.json,0.8771331058020477,1.0,0.7175767918088737,0.8897502153316107,0.715443686006826,0.8854435831180018,10276459,1161,7032,6168,None,0.0006627523841640294,0.02997058786409603,281.9227125971521,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3,subj2to3_seed1,raw_dataset/protocolSx_split_seed1_subj2to3_ds1.npz,data/msx20260224/P3_subj2to3_seed1_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,spatial2d_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,1,within_topk64,P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed1_raw_ds1_el-all_spatial2d_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_spaug1_msx20260224/eval_lex_all.json,0.889505119453925,0.9965546942291128,0.7192832764505119,0.8897502153316107,0.7147326507394767,0.8845822566752799,10276459,1161,7032,6255,None,0.00033632482492571366,0.015209078016410546,280.97571278967985,280.0,spatial2d_uni_gru,True,train,1111,all,1161
P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3,subj2to3_seed2,raw_dataset/protocolSx_split_seed2_subj2to3_ds1.npz,data/msx20260224/P3_subj2to3_seed2_raw_ds1_el-all_within_topk64.pkl,-1,1,all,0,,,,,,rowcol_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,msx:spatial_k64_within_topk,0,within_topk64,P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224,logs/P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_greedy_test.json,logs/P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_train.json,logs/P3_subj2to3_seed2_raw_ds1_el-all_rowcol_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_K64_within_topk64_msx20260224/eval_lex_all.json,0.8841012514220705,0.9939707149009475,0.7138794084186576,0.8863049095607235,0.7128839590443686,0.8819982773471146,10255067,1161,7032,6217,None,0.00020116963266899162,0.009100910388081293,280.58191738385807,280.0,rowcol_uni_gru,True,train,1111,all,1161
