run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,enable_spatial_aug,subset_method,note,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2,subj2_seed1,raw_dataset/protocolS_split_seed1_subj2_ds1.npz,data/ms20260224/P2_subj2_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,0,,uc:spatial2d_patchpool_k124,P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_greedy_test.json,logs/P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_train.json,logs/P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_all.json,0.2895856980703746,0.8530927835051546,0.22006242905788875,0.43556701030927836,0.21027241770715097,0.4166666666666667,10342315,1164,7048,2041,None,0.0006428499504783552,0.03062871599787709,281.3423745245977,280.0,spatial2d_patchpool_uni_gru,False,train,1114,all,1164
P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2,subj2_seed1,raw_dataset/protocolS_split_seed1_subj2_ds1.npz,data/ms20260224/P2_subj2_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,1,,uc:spatial2d_patchpool_k124,P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_greedy_test.json,logs/P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_train.json,logs/P2_subj2_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_all.json,0.8388195232690124,1.0,0.8321509648127128,0.9991408934707904,0.8321509648127128,0.9991408934707904,10342315,1164,7048,5912,None,0.0005736023337086053,0.027329399281756546,281.19777431645946,280.0,spatial2d_patchpool_uni_gru,False,train,1114,all,1164
P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2,subj2_seed2,raw_dataset/protocolS_split_seed2_subj2_ds1.npz,data/ms20260224/P2_subj2_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,0,,uc:spatial2d_patchpool_k124,P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_greedy_test.json,logs/P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_train.json,logs/P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_all.json,0.27227582292849034,0.8256013745704467,0.19991486946651532,0.4029209621993127,0.186577752553916,0.3805841924398625,10342315,1164,7048,1919,None,0.0007392065500287384,0.03524427329241719,281.5370923828948,280.0,spatial2d_patchpool_uni_gru,False,train,1114,all,1164
P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2,subj2_seed2,raw_dataset/protocolS_split_seed2_subj2_ds1.npz,data/ms20260224/P2_subj2_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,1,,uc:spatial2d_patchpool_k124,P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_greedy_test.json,logs/P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_train.json,logs/P2_subj2_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_all.json,0.20530646992054483,0.7130584192439863,0.15451191827468785,0.3281786941580756,0.14003972758229286,0.3006872852233677,10342315,1164,7048,1447,None,0.000683498152346527,0.03258817941376015,281.4212533745185,280.0,spatial2d_patchpool_uni_gru,False,train,1114,all,1164
P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2,subj2_seed3,raw_dataset/protocolS_split_seed3_subj2_ds1.npz,data/ms20260224/P2_subj2_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,0,,uc:spatial2d_patchpool_k124,P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_greedy_test.json,logs/P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_train.json,logs/P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_all.json,0.23992622020431328,0.7723367697594502,0.184733257661748,0.37371134020618557,0.1732406356413167,0.3470790378006873,10342315,1164,7048,1691,None,0.0008532060525777655,0.04065936481345661,281.77811366534723,280.0,spatial2d_patchpool_uni_gru,False,train,1114,all,1164
P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2,subj2_seed3,raw_dataset/protocolS_split_seed3_subj2_ds1.npz,data/ms20260224/P2_subj2_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,1,,uc:spatial2d_patchpool_k124,P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_greedy_test.json,logs/P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_train.json,logs/P2_subj2_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_all.json,0.5773269012485811,0.9957044673539519,0.6515323496027242,0.9243986254295533,0.6501135073779796,0.9235395189003437,10342315,1164,7048,4069,None,0.0007015389976559766,0.03343170146341783,281.46203378977134,280.0,spatial2d_patchpool_uni_gru,False,train,1114,all,1164
P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2,subj3_seed0,raw_dataset/protocolS_split_seed0_subj3_ds1.npz,data/ms20260224/P2_subj3_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,0,,uc:spatial2d_patchpool_k124,P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_greedy_test.json,logs/P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_train.json,logs/P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_all.json,0.8686006825938567,1.0,0.8916382252559727,0.9991386735572783,0.8916382252559727,0.9991386735572783,10342315,1161,7032,6108,None,0.0006051182539914304,0.027374385553885026,281.7494849558249,280.0,spatial2d_patchpool_uni_gru,False,train,1111,all,1161
P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2,subj3_seed0,raw_dataset/protocolS_split_seed0_subj3_ds1.npz,data/ms20260224/P2_subj3_seed0_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,1,,uc:spatial2d_patchpool_k124,P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_greedy_test.json,logs/P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_train.json,logs/P2_subj3_seed0_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_all.json,0.28569397042093286,0.8130921619293713,0.21359499431171786,0.40310077519379844,0.2022184300341297,0.3798449612403101,10342315,1161,7032,2009,None,0.0004228024353019,0.01912676869476763,281.2223833853429,280.0,spatial2d_patchpool_uni_gru,False,train,1111,all,1161
P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2,subj3_seed1,raw_dataset/protocolS_split_seed1_subj3_ds1.npz,data/ms20260224/P2_subj3_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,0,,uc:spatial2d_patchpool_k124,P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_greedy_test.json,logs/P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_train.json,logs/P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_all.json,0.8188282138794084,0.9991386735572783,0.8465585893060296,0.9974160206718347,0.8464163822525598,0.9974160206718347,10342315,1161,7032,5758,None,0.000599699290803699,0.027140107239763497,281.7295565153733,280.0,spatial2d_patchpool_uni_gru,False,train,1111,all,1161
P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2,subj3_seed1,raw_dataset/protocolS_split_seed1_subj3_ds1.npz,data/ms20260224/P2_subj3_seed1_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,1,,uc:spatial2d_patchpool_k124,P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_greedy_test.json,logs/P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_train.json,logs/P2_subj3_seed1_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_all.json,0.32764505119453924,0.8604651162790697,0.2689135381114903,0.4883720930232558,0.2571103526734926,0.4720068906115418,10342315,1161,7032,2304,None,0.00041438768464432935,0.01875360930477696,281.1951105009755,280.0,spatial2d_patchpool_uni_gru,False,train,1111,all,1161
P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2,subj3_seed2,raw_dataset/protocolS_split_seed2_subj3_ds1.npz,data/ms20260224/P2_subj3_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,0,,uc:spatial2d_patchpool_k124,P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_greedy_test.json,logs/P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_train.json,logs/P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_all.json,0.4169510807736064,0.9371231696813093,0.4004550625711035,0.6416881998277347,0.3924914675767918,0.627906976744186,10342315,1161,7032,2932,None,0.0005173910997450243,0.023404670994397976,281.49866498799787,280.0,spatial2d_patchpool_uni_gru,False,train,1111,all,1161
P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2,subj3_seed2,raw_dataset/protocolS_split_seed2_subj3_ds1.npz,data/ms20260224/P2_subj3_seed2_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,1,,uc:spatial2d_patchpool_k124,P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_greedy_test.json,logs/P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_train.json,logs/P2_subj3_seed2_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_all.json,0.2606655290102389,0.7881136950904393,0.18003412969283278,0.35917312661498707,0.16794653014789535,0.3341946597760551,10342315,1161,7032,1833,None,0.000583055191151906,0.026375047671309344,281.6888663169513,280.0,spatial2d_patchpool_uni_gru,False,train,1111,all,1161
P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2,subj3_seed3,raw_dataset/protocolS_split_seed3_subj3_ds1.npz,data/ms20260224/P2_subj3_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,0,,uc:spatial2d_patchpool_k124,P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226,logs/P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_greedy_test.json,logs/P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_train.json,logs/P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug0_uc20260226/eval_lex_all.json,0.27915244596131966,0.7941429801894918,0.22468714448236632,0.4168819982773471,0.21359499431171786,0.3962101636520241,10342315,1161,7032,1963,None,0.0005821588865518506,0.026309772348929453,281.6955866463944,280.0,spatial2d_patchpool_uni_gru,False,train,1111,all,1161
P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2,subj3_seed3,raw_dataset/protocolS_split_seed3_subj3_ds1.npz,data/ms20260224/P2_subj3_seed3_raw_ds1_el-all.pkl,-1,1,all,0,,,,,,spatial2d_patchpool_uni_gru,512,5,4,32,64,4,3,4,2,4,1,0.8,0.2,2.0,10.0,10000,0,,1,,uc:spatial2d_patchpool_k124,P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226,logs/P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_greedy_test.json,logs/P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_train.json,logs/P2_subj3_seed3_raw_ds1_el-all_spatial2d_patchpool_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_spaug1_uc20260226/eval_lex_all.json,0.2898179749715586,0.8096468561584841,0.218287827076223,0.4099913867355728,0.21032423208191126,0.39104220499569337,10342315,1161,7032,2038,None,0.0008921573184050899,0.040319673011774394,282.59848311262704,280.0,spatial2d_patchpool_uni_gru,False,train,1111,all,1161
